EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Label
100435,77.395,15.849,56.075,3.576,-999.0,-999.0,-999.0,3.027,3.576,52.644,1.111,-1.409,-999.0,24.941,-2.27,1.354,27.703,-1.518,-1.998,2.677,0.34,64.718,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100436,141.351,12.893,95.854,60.682,-999.0,-999.0,-999.0,2.452,2.707,159.105,1.033,1.284,-999.0,49.427,0.226,-0.419,51.051,0.587,-2.845,31.268,-2.52,229.7,1,58.628,2.411,1.041,-999.0,-999.0,-999.0,58.628,s
100437,93.955,11.253,61.995,53.466,4.803,1132.752,-5.099,2.363,36.724,307.809,1.464,0.315,0.611,27.067,1.341,-1.511,39.615,0.869,2.456,32.901,2.143,278.865,3,112.822,-3.219,0.041,91.733,1.584,-3.096,241.127,s
100438,236.325,66.47,194.587,16.125,-999.0,-999.0,-999.0,4.112,16.125,54.264,1.642,-1.393,-999.0,20.541,2.388,1.002,33.723,-1.637,1.844,33.737,-1.64,192.356,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100439,80.3,33.429,59.616,4.08,-999.0,-999.0,-999.0,2.888,4.08,60.493,1.29,-1.412,-999.0,26.417,-1.511,1.614,34.076,-1.619,-1.783,10.905,0.315,139.013,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100440,468.597,34.151,323.777,51.71,-999.0,-999.0,-999.0,4.459,23.415,146.274,0.615,1.412,-999.0,68.596,-1.54,3.135,42.22,1.996,0.419,25.552,1.512,173.714,1,35.457,-1.501,-1.383,-999.0,-999.0,-999.0,35.457,b
100441,-999.0,55.585,123.788,190.04,1.609,189.897,-0.581,3.627,35.557,347.89,4.253,-1.414,0.593,20.431,1.544,-2.759,86.896,-0.324,0.415,129.905,-0.115,343.551,3,143.97,1.063,2.736,56.839,-0.547,-2.442,240.563,b
100442,151.131,6.088,96.986,19.619,-999.0,-999.0,-999.0,3.069,26.776,136.752,0.767,1.365,-999.0,52.835,0.896,-0.486,40.503,0.263,2.517,27.57,2.335,243.913,1,43.413,1.44,-1.726,-999.0,-999.0,-999.0,43.413,s
100443,125.819,3.187,65.327,62.919,0.899,108.836,-0.088,2.556,31.911,176.473,0.824,1.107,0.57,35.648,0.036,-1.077,29.374,-0.674,1.379,55.241,1.3,249.729,2,77.329,0.112,-2.076,34.122,-0.787,0.376,111.451,s
100444,90.71,54.876,87.336,4.608,-999.0,-999.0,-999.0,2.719,4.608,69.942,0.838,-1.414,-999.0,38.049,-0.708,2.093,31.894,0.878,-1.982,33.364,0.017,71.907,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100445,26.564,1.014,18.13,96.48,-999.0,-999.0,-999.0,0.478,0.278,173.164,1.381,1.091,-999.0,32.183,0.478,2.372,44.456,0.765,1.989,21.334,2.022,209.234,1,96.525,2.036,-1.023,-999.0,-999.0,-999.0,96.525,b
100446,47.951,57.861,43.12,24.229,-999.0,-999.0,-999.0,1.451,24.229,57.324,1.007,-1.31,-999.0,28.569,0.708,1.755,28.755,1.919,2.556,29.495,-0.816,89.727,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100447,-999.0,131.295,62.487,39.784,2.209,223.241,1.194,1.556,126.204,262.471,2.157,-0.842,0.914,29.859,2.294,0.504,64.407,1.886,-0.997,67.286,1.995,138.219,2,128.401,2.658,2.107,39.805,0.449,-2.511,168.206,b
100448,77.531,41.724,65.97,1.66,-999.0,-999.0,-999.0,2.765,1.66,55.795,1.158,-1.409,-999.0,25.855,-0.905,-1.314,29.94,0.448,2.558,18.732,0.402,57.81,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100449,122.04,91.734,87.515,2.394,-999.0,-999.0,-999.0,2.985,2.394,84.562,2.307,-1.275,-999.0,25.574,0.102,0.945,58.988,-0.941,-2.542,35.943,0.424,91.119,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100450,94.282,0.23,59.14,38.572,2.893,289.378,-2.069,2.638,0.409,195.252,1.136,0.984,0.922,28.561,0.427,-1.173,32.435,0.261,1.46,28.559,1.467,168.621,2,85.731,1.295,-1.875,48.525,-1.598,1.399,134.256,b
100451,85.269,43.747,65.919,8.56,-999.0,-999.0,-999.0,2.824,8.56,62.075,1.689,-1.398,-999.0,23.086,0.825,-0.525,38.99,1.815,2.119,14.358,-1.805,207.381,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100452,53.039,65.003,47.202,29.23,-999.0,-999.0,-999.0,1.59,29.23,55.912,1.744,-0.454,-999.0,20.377,-1.828,0.647,35.535,-0.26,0.383,31.705,-2.254,111.175,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100453,78.632,54.236,65.709,0.097,-999.0,-999.0,-999.0,2.528,0.097,69.519,1.305,-1.402,-999.0,30.165,-1.5,2.074,39.354,-1.529,-1.681,22.754,0.588,34.581,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100454,79.97,53.911,61.709,26.337,-999.0,-999.0,-999.0,2.885,26.337,62.123,1.022,-1.414,-999.0,30.73,0.171,2.437,31.394,0.058,-0.964,34.282,0.965,205.596,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100455,269.844,75.933,202.335,220.255,-999.0,-999.0,-999.0,2.457,20.24,384.565,0.243,0.427,-999.0,145.368,1.085,-2.897,35.255,-1.071,-1.72,71.447,2.847,406.409,1,203.942,-0.608,0.17,-999.0,-999.0,-999.0,203.942,s
100456,127.099,76.733,86.154,2.397,-999.0,-999.0,-999.0,2.803,2.397,89.85,1.703,-1.351,-999.0,33.238,-1.781,0.411,56.612,-1.526,-3.081,26.783,-0.283,74.716,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100457,109.054,30.237,75.851,14.102,0.157,125.005,0.143,3.4,41.451,231.846,0.834,1.178,0.002,32.388,-0.888,0.396,27.017,0.582,-2.67,8.48,0.376,253.699,3,86.403,0.307,1.965,44.005,0.464,-1.292,172.441,b
100458,80.352,26.939,44.743,63.653,-999.0,-999.0,-999.0,2.071,19.745,99.933,1.096,1.41,-999.0,24.519,1.813,2.267,26.866,2.179,0.228,36.677,1.115,108.534,1,48.548,1.511,-1.772,-999.0,-999.0,-999.0,48.548,b
100459,102.205,74.86,51.841,67.358,-999.0,-999.0,-999.0,2.324,1.475,122.591,0.954,0.709,-999.0,28.798,1.313,-0.814,27.466,1.517,-3.128,57.043,-0.649,139.965,1,66.326,-0.723,2.182,-999.0,-999.0,-999.0,66.326,b
100460,122.341,35.077,94.097,40.978,-999.0,-999.0,-999.0,2.813,5.324,117.535,2.079,0.863,-999.0,24.112,0.39,-2.526,50.121,2.188,1.594,7.491,-2.426,153.978,1,43.302,1.121,-0.982,-999.0,-999.0,-999.0,43.302,b
100461,77.28,33.15,43.825,88.507,-999.0,-999.0,-999.0,1.731,23.293,124.822,1.753,1.414,-999.0,21.106,0.767,1.995,37.004,0.203,0.358,47.958,1.167,134.475,1,66.712,-0.548,-1.995,-999.0,-999.0,-999.0,66.712,b
100462,129.824,7.611,59.337,530.303,1.956,365.265,-0.343,0.874,65.116,692.079,3.939,0.918,0.117,33.62,-1.417,-2.833,132.434,-0.65,3.032,367.354,2.998,632.446,3,444.036,-0.195,-0.203,43.551,1.761,0.895,526.025,s
100463,115.762,105.593,69.584,14.325,4.638,381.16,-1.441,2.57,18.187,215.453,2.676,-1.021,0.961,21.62,-1.964,1.029,57.854,-2.447,-1.494,48.183,1.66,353.463,3,38.169,0.335,1.866,36.049,-4.303,-1.963,135.978,b
100464,109.401,43.995,68.045,57.415,-999.0,-999.0,-999.0,2.924,57.415,70.386,1.882,1.413,-999.0,24.42,-0.871,-0.395,45.966,-0.444,2.497,39.192,1.408,398.237,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
100465,98.879,2.993,56.247,112.519,3.911,327.733,-2.98,1.414,41.695,217.067,0.567,1.071,0.649,57.387,0.229,-0.387,32.535,0.366,-1.794,53.181,-1.722,282.63,3,58.79,1.037,1.454,36.611,-2.874,2.955,127.144,b
100466,-999.0,54.018,56.478,0.161,-999.0,-999.0,-999.0,2.366,0.161,50.634,1.264,-1.405,-999.0,22.369,-0.172,1.904,28.265,-1.602,0.019,30.259,-2.335,34.377,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100467,100.391,64.311,64.798,4.927,-999.0,-999.0,-999.0,2.876,4.927,67.42,1.798,-1.268,-999.0,24.095,0.65,-2.454,43.325,0.335,0.972,23.981,-2.031,82.038,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100468,104.323,0.201,71.976,98.95,5.641,781.763,-7.533,1.624,1.916,195.89,1.149,1.005,0.993,45.324,0.898,0.864,52.063,0.419,2.415,34.926,2.41,182.343,2,64.784,-2.171,-1.114,33.719,3.469,-1.416,98.503,s
100469,83.395,3.562,30.336,360.941,0.387,77.56,4.074,0.477,89.149,572.425,0.374,0.877,0.0,103.812,-0.467,-1.017,38.813,-0.84,-1.313,222.338,-1.351,665.203,3,196.168,-1.834,2.016,117.174,-2.221,2.268,429.8,b
100470,164.731,36.945,118.364,0.448,-999.0,-999.0,-999.0,3.106,0.448,118.32,1.086,-1.413,-999.0,56.727,0.434,2.114,61.592,0.538,-1.065,5.733,1.707,126.302,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100471,126.064,57.824,80.321,2.553,-999.0,-999.0,-999.0,3.113,2.553,76.065,1.655,-1.325,-999.0,28.65,-1.782,1.06,47.415,-0.93,-2.229,17.694,0.792,55.205,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
100472,116.693,13.511,72.433,45.93,-999.0,-999.0,-999.0,2.654,0.768,103.087,0.972,0.204,-999.0,29.367,1.292,-1.192,28.54,-0.326,2.988,34.185,2.552,123.146,1,45.18,-2.363,0.089,-999.0,-999.0,-999.0,45.18,s
100473,91.209,19.619,66.723,32.95,-999.0,-999.0,-999.0,2.842,22.592,113.731,2.125,-1.397,-999.0,23.025,-0.665,0.65,48.927,-0.456,-2.185,9.891,-3.109,199.725,1,41.779,0.93,0.36,-999.0,-999.0,-999.0,41.779,s
100474,91.049,13.225,59.579,42.626,-999.0,-999.0,-999.0,2.248,0.399,107.24,0.928,0.128,-999.0,33.547,-0.671,1.203,31.14,-0.208,-2.88,31.643,-2.455,143.311,1,42.554,2.413,-0.066,-999.0,-999.0,-999.0,42.554,s
100475,89.091,18.724,48.779,84.062,0.098,120.451,6.755,2.043,66.488,244.555,1.373,0.346,0.0,24.295,-0.527,0.352,33.366,-0.322,2.385,66.673,2.785,318.823,3,100.439,2.551,-0.949,50.504,2.648,-2.93,186.895,b
100476,97.66,87.553,87.837,12.334,-999.0,-999.0,-999.0,2.645,12.334,65.563,2.106,-1.178,-999.0,21.108,-0.342,1.688,44.454,1.73,-2.951,43.55,-0.011,175.385,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100477,82.967,9.988,48.201,229.35,1.986,207.437,-0.875,0.779,22.144,337.559,1.422,0.801,0.008,51.76,1.272,2.694,73.623,1.846,2.168,111.229,2.057,359.366,2,166.587,0.659,-0.953,45.588,-1.326,-0.56,212.175,b
100478,122.792,18.128,73.582,101.746,-999.0,-999.0,-999.0,2.867,3.976,186.193,2.449,1.35,-999.0,23.45,0.893,-1.879,57.437,0.576,1.554,66.25,1.849,272.432,1,105.306,-1.029,-1.346,-999.0,-999.0,-999.0,105.306,s
100479,84.481,33.832,64.917,109.892,0.394,59.749,2.847,1.184,30.36,223.913,1.159,1.023,0.0,53.93,0.488,1.197,62.529,0.621,2.374,15.355,1.219,301.743,2,71.887,1.502,-1.474,35.567,1.896,-0.389,107.454,b
100480,358.767,165.686,235.025,139.143,-999.0,-999.0,-999.0,3.485,5.142,283.998,0.777,0.458,-999.0,78.631,0.496,0.377,61.119,-1.768,-2.272,115.447,0.538,325.554,1,144.248,0.106,-2.844,-999.0,-999.0,-999.0,144.248,b
100481,115.671,21.078,82.26,35.79,-999.0,-999.0,-999.0,3.038,35.79,82.451,1.217,1.411,-999.0,37.196,-0.614,-1.065,45.255,-0.439,2.185,26.684,2.801,154.676,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
100482,115.704,13.165,78.014,68.57,1.958,120.769,-0.887,2.162,29.77,171.999,0.533,1.346,0.851,55.497,-1.618,1.333,29.556,-0.66,-3.012,21.346,2.741,281.475,2,52.544,-1.245,-2.104,34.402,0.712,-0.137,86.946,s
100483,118.477,41.405,86.997,42.149,-999.0,-999.0,-999.0,2.417,4.55,131.003,1.138,0.984,-999.0,40.432,1.068,-0.363,45.995,0.198,1.892,11.355,-0.375,133.222,1,44.577,-0.733,-2.414,-999.0,-999.0,-999.0,44.577,b
100484,123.131,45.893,88.912,38.077,-999.0,-999.0,-999.0,3.562,21.978,83.263,1.228,-1.41,-999.0,23.659,0.661,-0.828,29.045,-1.594,2.698,44.495,1.314,188.431,1,30.559,3.203,-2.214,-999.0,-999.0,-999.0,30.559,b
100485,173.696,86.898,145.969,74.676,-999.0,-999.0,-999.0,3.21,0.905,192.313,3.987,-1.41,-999.0,23.715,-2.322,-0.478,94.543,-0.266,1.987,35.673,-2.606,213.169,1,74.055,-0.469,-0.867,-999.0,-999.0,-999.0,74.055,b
100486,-999.0,117.655,38.647,29.36,2.886,185.628,-0.859,0.983,3.625,173.712,2.506,-1.062,0.204,24.925,1.365,0.341,62.461,0.713,1.077,55.429,-2.105,153.168,2,55.657,0.337,-2.419,30.669,-2.548,0.878,86.326,b
100487,118.05,61.435,87.979,23.073,-999.0,-999.0,-999.0,3.091,23.073,77.229,1.154,1.271,-999.0,35.85,-2.142,-0.69,41.378,-1.065,2.695,23.595,-0.814,148.733,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100488,98.863,56.101,76.489,2.85,-999.0,-999.0,-999.0,2.664,2.85,75.377,1.373,-1.4,-999.0,31.761,-0.668,-2.825,43.616,0.055,0.895,21.583,-1.413,151.434,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100489,152.979,27.618,102.256,108.281,2.579,249.61,-1.426,2.196,3.089,263.711,1.59,1.329,0.84,43.4,0.753,-1.408,69.019,0.051,0.672,47.71,0.186,371.289,2,109.85,0.802,2.865,41.442,-1.777,-1.678,151.291,s
100490,-999.0,71.131,71.305,2.151,-999.0,-999.0,-999.0,2.432,2.151,61.452,1.435,-1.383,-999.0,25.237,-0.903,2.446,36.214,-2.464,-1.973,38.893,0.519,95.133,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100491,76.789,37.824,59.34,0.998,-999.0,-999.0,-999.0,2.824,0.998,54.628,1.29,-1.402,-999.0,23.852,0.287,0.771,30.777,-0.689,-1.879,13.932,2.101,132.119,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100492,143.092,87.3,104.911,22.36,-999.0,-999.0,-999.0,2.892,22.36,103.741,2.293,-0.789,-999.0,31.503,1.044,-2.543,72.238,2.007,0.184,26.405,-2.891,76.42,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100493,128.613,72.11,80.537,1.306,-999.0,-999.0,-999.0,3.012,1.306,75.861,1.979,-1.355,-999.0,25.462,0.628,-1.327,50.399,1.653,2.124,26.497,-0.69,164.145,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100494,-999.0,90.557,66.33,79.015,1.397,81.084,0.638,2.693,6.417,141.766,1.235,-0.273,0.0,21.491,-0.495,-2.103,26.544,1.449,-0.24,82.14,-2.888,164.798,2,55.947,-1.76,0.262,37.783,-0.363,1.129,93.73,b
100495,154.513,16.939,94.13,61.315,-999.0,-999.0,-999.0,3.073,1.609,126.472,1.454,-0.085,-999.0,26.626,-0.256,-2.877,38.72,1.69,1.028,45.523,0.622,134.878,1,61.127,-2.486,-2.132,-999.0,-999.0,-999.0,61.127,s
100496,87.387,3.056,57.771,21.171,-999.0,-999.0,-999.0,2.657,21.171,59.089,0.843,0.57,-999.0,32.053,-1.69,-1.804,27.036,-1.38,1.84,17.975,1.701,124.068,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100497,125.772,8.932,91.623,67.414,-999.0,-999.0,-999.0,2.73,2.709,158.453,2.514,1.254,-999.0,26.061,-0.738,-1.657,65.52,0.352,2.123,20.258,2.369,153.623,1,66.871,-3.1,-0.75,-999.0,-999.0,-999.0,66.871,s
100498,-999.0,63.46,105.701,189.3,-999.0,-999.0,-999.0,2.522,53.998,295.624,0.522,1.396,-999.0,76.807,0.393,1.5,40.076,0.42,-1.022,167.138,-0.226,428.718,1,178.741,1.248,2.879,-999.0,-999.0,-999.0,178.741,s
100499,97.845,14.527,63.736,41.882,-999.0,-999.0,-999.0,2.623,1.51,96.141,1.033,1.368,-999.0,27.375,-0.697,-0.239,28.29,-1.997,-2.516,19.782,-1.892,154.519,1,40.476,-0.779,1.523,-999.0,-999.0,-999.0,40.476,b
100500,-999.0,64.299,64.676,22.679,-999.0,-999.0,-999.0,2.611,22.679,66.775,1.01,-1.405,-999.0,33.224,-1.958,-1.587,33.551,-2.131,2.09,38.209,-0.14,75.256,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100501,124.701,42.173,102.003,112.609,-999.0,-999.0,-999.0,1.557,2.379,234.385,0.737,-0.104,-999.0,69.225,-0.423,-2.114,51.013,1.127,-2.26,10.522,1.736,229.652,1,114.146,-2.912,0.917,-999.0,-999.0,-999.0,114.146,s
100502,149.395,8.89,79.939,90.141,4.799,828.216,-3.367,2.192,3.342,241.2,0.707,1.174,0.491,53.387,0.384,-2.382,37.753,0.477,-0.191,65.601,-0.37,277.166,2,80.563,0.853,1.43,69.498,-3.945,-3.006,150.06,s
100503,63.034,53.61,57.091,0.843,-999.0,-999.0,-999.0,2.164,0.843,60.909,0.919,-1.414,-999.0,31.744,-1.575,3.007,29.165,-0.782,-1.262,32.879,0.83,119.017,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100504,90.855,1.229,54.685,57.012,-999.0,-999.0,-999.0,2.303,25.308,92.113,1.307,1.044,-999.0,26.149,0.933,1.496,34.174,0.824,-0.804,36.37,-0.77,147.617,1,31.79,3.238,2.759,-999.0,-999.0,-999.0,31.79,b
100505,206.289,29.836,117.003,117.871,-999.0,-999.0,-999.0,2.978,1.509,180.366,1.863,0.431,-999.0,22.115,-1.234,-1.873,41.194,1.529,-0.764,76.039,-0.225,241.918,1,117.057,0.821,2.552,-999.0,-999.0,-999.0,117.057,b
100506,118.803,80.433,91.45,31.979,0.161,118.135,6.134,2.362,9.492,209.811,1.303,-1.045,0.0,38.859,-0.723,2.672,50.645,0.329,-1.496,31.949,1.605,326.687,2,72.999,2.558,-0.765,47.307,2.398,2.046,120.307,s
100507,148.566,18.962,97.191,4.529,-999.0,-999.0,-999.0,2.993,4.529,92.948,0.487,-1.35,-999.0,62.498,-1.214,1.495,30.45,-2.204,-1.329,30.541,-1.961,92.542,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
100508,91.782,36.891,63.213,30.295,-999.0,-999.0,-999.0,2.596,1.449,92.322,1.141,1.296,-999.0,28.45,-0.345,-0.453,32.45,0.516,1.997,13.888,-0.109,153.76,1,31.421,0.08,-2.571,-999.0,-999.0,-999.0,31.421,s
100509,-999.0,95.525,94.563,41.223,-999.0,-999.0,-999.0,2.66,41.223,96.835,1.241,-1.414,-999.0,43.212,0.67,0.894,53.623,0.991,-1.747,64.932,2.649,206.821,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100510,115.556,31.575,77.39,30.578,-999.0,-999.0,-999.0,3.14,3.522,107.843,0.574,1.414,-999.0,46.869,1.38,-1.437,26.903,2.227,1.586,13.68,-0.347,113.004,1,34.071,-0.736,2.242,-999.0,-999.0,-999.0,34.071,b
100511,132.296,66.987,94.47,36.961,-999.0,-999.0,-999.0,3.1,36.961,94.5,1.164,1.414,-999.0,43.668,-0.791,2.763,50.832,-0.642,-0.424,35.929,-2.225,163.739,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
100512,128.154,0.827,91.976,292.073,3.684,905.919,-1.465,0.841,1.003,621.242,1.234,0.979,0.76,96.916,-0.313,1.349,119.574,0.423,0.943,81.049,0.934,539.799,2,348.624,-0.454,-2.051,56.129,3.23,1.196,404.752,s
100513,-999.0,97.192,32.645,3.392,-999.0,-999.0,-999.0,1.128,3.392,65.263,2.149,-1.3,-999.0,20.727,-0.692,0.19,44.535,-0.91,1.297,54.199,-2.14,69.884,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100514,89.208,3.394,64.637,0.485,-999.0,-999.0,-999.0,3.091,0.485,64.519,0.757,-1.392,-999.0,36.714,1.632,-1.461,27.805,1.325,1.746,8.996,1.531,47.173,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
100515,79.081,47.985,56.152,3.273,-999.0,-999.0,-999.0,2.793,33.25,94.226,1.699,-1.333,-999.0,21.727,-1.638,0.308,36.905,-1.399,-2.475,15.94,0.961,101.636,1,35.594,-2.615,1.088,-999.0,-999.0,-999.0,35.594,b
100516,85.008,76.401,78.102,56.172,-999.0,-999.0,-999.0,1.592,20.668,135.974,1.088,-0.924,-999.0,47.458,-0.311,2.61,51.611,0.755,-2.491,43.069,-0.601,210.017,1,36.905,1.783,0.433,-999.0,-999.0,-999.0,36.905,b
100517,78.948,22.677,31.317,171.925,1.731,141.912,-0.702,0.949,25.957,222.548,0.648,1.411,0.399,42.269,0.322,0.161,27.379,0.613,-0.741,109.292,-0.324,254.824,2,110.525,-1.083,2.66,42.375,0.649,-2.967,152.899,b
100518,-999.0,95.48,86.185,1.32,-999.0,-999.0,-999.0,2.791,1.32,81.101,2.442,-1.295,-999.0,23.563,0.9,-1.007,57.538,2.188,1.47,40.73,-2.005,108.521,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100519,86.866,26.045,59.48,9.216,-999.0,-999.0,-999.0,3.065,9.216,59.25,0.932,1.407,-999.0,30.66,0.027,-1.949,28.59,0.231,1.276,6.232,-2.308,158.211,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
100520,113.737,20.771,79.45,6.412,-999.0,-999.0,-999.0,2.881,6.412,80.288,0.643,-1.379,-999.0,48.86,-0.819,2.852,31.428,-1.258,0.004,27.264,-0.721,147.527,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100521,155.931,66.435,100.541,34.834,-999.0,-999.0,-999.0,2.9,1.172,130.782,0.956,1.23,-999.0,48.707,-0.623,-2.683,46.571,0.115,0.122,24.987,-2.56,113.484,1,35.504,-2.99,1.044,-999.0,-999.0,-999.0,35.504,s
100522,96.243,3.348,68.457,33.585,-999.0,-999.0,-999.0,3.112,25.272,103.495,1.69,-1.352,-999.0,25.718,0.158,-1.608,43.469,0.595,1.594,15.913,1.466,136.538,1,34.307,3.143,-2.325,-999.0,-999.0,-999.0,34.307,b
100523,169.291,56.349,100.552,126.636,2.57,506.454,-1.651,2.678,62.876,404.754,1.005,1.308,0.584,33.386,-1.266,-1.107,33.56,0.93,-2.642,80.616,-1.497,476.832,3,185.057,1.271,1.17,91.348,-1.298,-1.79,337.808,b
100524,114.541,48.669,82.548,66.412,2.168,264.524,0.505,3.139,16.3,286.318,2.014,-1.414,0.491,28.932,0.586,-2.017,58.256,0.381,1.134,45.663,0.151,378.808,3,92.652,0.212,2.613,71.678,2.38,-1.15,199.13,b
100525,115.047,8.973,72.458,197.826,0.528,66.394,0.722,1.103,2.581,338.398,1.068,1.151,0.0,64.866,1.316,1.771,69.306,1.917,0.846,80.257,0.967,291.779,2,171.453,1.154,-1.861,32.772,0.626,-2.551,204.226,s
100526,89.193,69.409,64.932,0.469,-999.0,-999.0,-999.0,2.746,0.469,70.182,2.01,-1.343,-999.0,23.317,-0.953,-2.368,46.865,-0.85,1.171,26.499,-1.622,43.881,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100527,116.556,73.402,88.967,0.512,-999.0,-999.0,-999.0,2.779,0.512,88.148,1.569,-1.378,-999.0,34.311,-1.033,0.491,53.837,-1.713,-3.097,27.071,-0.514,89.365,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100528,106.906,19.938,67.926,121.073,-999.0,-999.0,-999.0,1.568,46.388,251.521,0.688,1.414,-999.0,51.44,-1.134,-2.191,35.401,0.043,-1.155,45.409,-1.657,356.987,1,164.68,2.137,1.521,-999.0,-999.0,-999.0,164.68,s
100529,148.049,1.123,85.104,33.339,-999.0,-999.0,-999.0,2.659,1.947,124.466,0.44,1.07,-999.0,64.636,-1.057,-1.422,28.432,-0.608,2.24,29.263,2.279,159.337,1,31.398,3.465,0.626,-999.0,-999.0,-999.0,31.398,s
100530,143.178,56.378,114.29,0.774,-999.0,-999.0,-999.0,2.786,0.774,107.106,0.958,-1.414,-999.0,54.702,2.051,1.604,52.404,1.187,-1.044,25.669,-2.798,151.918,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100531,80.219,20.985,38.829,132.677,4.107,724.183,-4.06,1.315,34.353,285.114,1.354,1.338,0.788,27.01,0.949,-0.023,36.577,0.605,-1.292,81.448,-0.905,284.612,3,101.411,-2.449,1.507,85.833,1.658,2.781,221.527,b
100532,110.566,9.62,83.2,28.3,-999.0,-999.0,-999.0,2.915,28.3,82.147,0.89,-1.05,-999.0,43.462,1.854,-2.328,38.685,2.277,1.071,32.751,0.8,165.458,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
100533,82.586,11.726,56.114,10.215,-999.0,-999.0,-999.0,2.699,20.656,87.643,0.841,-1.259,-999.0,30.954,-0.855,2.02,26.03,-0.513,-1.586,12.381,-0.921,221.76,1,30.658,-0.114,1.067,-999.0,-999.0,-999.0,30.658,b
100534,152.169,16.196,72.081,136.242,0.97,116.245,2.134,1.814,3.573,255.862,0.576,1.239,0.0,59.757,-0.528,-2.209,34.398,-0.839,2.287,89.37,2.58,333.947,2,117.221,2.024,0.151,44.486,1.054,-1.117,161.706,s
100535,98.995,60.232,59.934,28.022,4.455,396.1,-4.842,2.905,29.544,177.838,1.245,1.285,0.863,26.033,-0.625,1.3,32.417,-1.201,-1.547,29.511,1.134,316.798,3,49.294,1.882,-2.517,36.533,-2.573,-0.498,119.388,b
100536,55.175,71.573,47.779,38.166,-999.0,-999.0,-999.0,1.208,9.21,113.362,1.06,-1.205,-999.0,39.68,0.465,-1.592,42.043,-0.116,-0.533,37.107,1.735,190.642,1,31.64,-1.279,2.635,-999.0,-999.0,-999.0,31.64,b
